ASK
time (\mus),Amplitude
17.480001,6.5602417
17.49,1.469541
17.5,0.033627838
17.51,-2.4328656
17.52,-9.280859
17.529999,-9.46305
17.54,-16.589075
17.55,-13.203948
17.56,-21.476643
17.57,-21.834515
17.58,-28.26336
17.59,-31.578949
17.599998,-29.84442
17.61,-29.751726
17.619999,-31.61382
17.63,-37.575806
17.64,-31.445255
17.65,-33.061867
17.66,-45.792065
17.67,-36.110203
17.68,-45.19489
17.689999,-45.924423
17.7,-45.255894
17.71,-53.739586
17.72,-48.62562
17.730001,-44.703636
17.74,-44.269783
17.75,-52.6556
17.76,-50.671356
17.77,-41.774944
17.779999,-55.781937
17.79,-45.598087
17.8,-55.869
17.81,-51.971893
17.820002,-41.056694
17.83,-35.77941
17.84,-33.769882
17.85,-30.039822
17.86,-43.175415
17.869999,-45.670227
17.88,-31.618734
17.89,-28.321058
17.9,-24.495901
17.91,-27.148294
17.92,-25.36955
17.93,-19.826649
17.939999,-22.03874
17.95,-10.812761
17.96,-18.136786
17.97,-20.258738
17.98,-8.256758
17.99,0.93211305
18.0,7.30956
18.01,6.993629
18.02,12.6309
18.029999,4.952982
18.04,12.511662
18.05,21.570608
18.06,15.1003
18.07,18.356121
18.08,25.940483
18.09,29.481281
18.1,25.013699
18.11,30.149517
18.119999,27.2374
18.130001,41.209446
18.14,34.945206
18.15,34.19313
18.16,41.30362
18.17,43.846813
18.18,52.03889
18.189999,50.177124
18.2,55.18827
18.21,40.455227
18.22,42.522766
18.23,48.098125
18.24,51.487087
18.25,56.260113
18.26,50.05444
18.27,55.096485
18.279999,52.62091
18.29,54.447563
18.3,53.296734
18.31,50.677288
18.32,46.068863
18.33,46.022636
18.34,41.384
18.35,43.064915
18.36,42.281395
18.369999,34.95807
18.380001,33.121323
18.39,30.448708
18.4,27.134388
18.41,21.140312
18.42,25.719938
18.43,18.109089
18.44,15.171716
18.45,9.359458
18.46,9.117614
18.47,17.619705
18.48,11.228072
18.49,11.085955
18.499998,-3.3972156
18.51,-4.230333
18.52,-10.325549
18.529999,-12.436957
18.54,-10.097969
18.55,-15.213015
18.56,-18.33787
18.57,-19.348734
18.58,-28.216702
18.59,-24.002176
18.6,-29.158258
18.61,-29.91253
18.619999,-31.38389
18.630001,-40.024208
18.64,-32.921555
18.65,-44.12209
18.66,-42.21094
18.67,-45.085037
18.68,-44.62759
18.69,-41.697693
18.7,-39.77374
18.71,-59.120773
18.720001,-47.84738
18.73,-56.895504
18.74,-49.626842
18.75,-48.999496
18.76,-48.367653
18.77,-47.464592
18.779999,-51.26018
18.79,-48.79269
18.8,-44.43971
18.81,-39.07861
18.82,-43.44905
18.83,-42.264084
18.839998,-44.377426
18.85,-41.84831
18.86,-44.66893
18.869999,-38.081673
18.880001,-34.798763
18.89,-27.109312
18.9,-34.045387
18.91,-26.940823
18.92,-23.631845
18.929998,-27.774063
18.94,-15.794427
18.95,-9.454449
18.96,-11.483512
18.970001,-7.876381
18.98,-7.948839
18.99,-0.51164395
19.0,4.7821174
19.01,-4.091569
19.02,3.2501106
19.03,10.982862
19.04,14.53839
19.05,21.685816
19.06,15.208512
19.07,15.207139
19.08,22.574163
19.089998,29.435781
19.1,29.15434
19.11,27.935291
19.119999,30.289581
19.130001,38.850094
19.14,35.061474
19.15,42.547966
19.16,45.813107
19.17,42.48919
19.179998,43.97835
19.19,44.43853
19.2,48.39617
19.21,50.127464
19.220001,49.436234
19.23,56.25753
19.24,51.420284
19.25,51.389545
19.26,49.21134
19.269999,54.839497
19.28,47.748096
19.29,44.464005
19.3,47.871304
19.310001,41.512604
19.32,51.381207
19.33,35.61352
19.339998,46.916195
19.35,42.771393
19.359999,40.455284
19.369999,31.076502
19.380001,35.848907
19.39,29.02277
19.4,32.10573
19.41,32.412262
19.42,24.27726
19.429998,24.982954
19.44,18.756788
19.45,14.274104
19.46,10.65624
19.470001,10.230527
19.48,6.2842994
19.49,1.4707249
19.5,-5.799363
19.51,-2.6295347
19.519999,-6.512532
19.53,-10.952936
19.54,-21.55661
19.55,-12.761747
19.560001,-19.412073
19.57,-13.743045
19.58,-22.40159
19.59,-22.89205
19.6,-28.45395
19.609999,-33.583138
19.619999,-32.548824
19.630001,-29.865377
19.64,-38.74459
19.65,-43.34392
19.66,-40.279865
19.67,-44.78207
19.679998,-46.23509
19.69,-41.65866
19.699999,-40.170204
19.71,-46.877007
19.720001,-50.542263
19.73,-49.176735
19.74,-50.62951
19.75,-59.39812
19.76,-52.01777
19.769999,-55.932076
19.78,-43.70959
19.789999,-48.53601
19.8,-38.49726
19.810001,-55.57232
19.82,-47.322872
19.83,-40.409775
19.84,-39.800083
19.85,-37.70391
19.859999,-34.967216
19.87,-33.229313
19.880001,-33.127224
19.89,-28.222239
19.9,-22.11589
19.91,-23.723518
19.92,-22.172867
19.929998,-24.593584
19.94,-15.266901
19.949999,-9.9729185
19.96,-7.3659315
19.970001,-9.698962
19.98,-9.742083
19.99,-1.8594123
20.0,1.642322
20.01,8.006561
20.019999,16.708382
20.03,11.985729
20.039999,18.803997
20.05,25.39587
20.060001,33.473953
20.07,48.14797
20.08,44.789265
20.09,52.069763
20.1,58.75705
20.109999,61.929768
20.12,70.22975
20.13,71.99912
20.14,79.45317
20.150002,86.29286
20.16,85.56913
20.17,91.98946
20.18,88.662865
20.19,86.48377
20.199999,93.61307
20.21,94.93403
20.22,101.96017
20.23,97.844864
20.24,98.07315
20.25,107.001144
20.26,97.25596
20.269999,100.99175
20.28,98.27994
20.289999,97.25885
20.3,93.25819
20.310001,91.884605
20.32,93.92099
20.33,93.616615
20.34,78.60858
20.35,78.686165
20.359999,71.01052
20.37,74.924835
20.38,72.71749
20.39,64.506805
20.400002,54.51355
20.41,49.449715
20.42,51.73348
20.43,41.482662
20.44,36.98538
20.449999,30.362345
20.460001,38.165802
20.47,19.453419
20.48,12.4648695
20.49,6.8706923
20.5,9.186964
20.51,-3.3371413
20.519999,-15.338605
20.53,-14.58576
20.539999,-30.086178
20.55,-31.61144
20.56,-43.177868
20.57,-45.859844
20.58,-54.098595
20.59,-56.000813
20.6,-65.77906
20.609999,-56.54966
20.62,-64.44517
20.63,-74.32243
20.64,-80.97893
20.65,-73.054016
20.66,-85.34457
20.67,-87.815
20.68,-93.38401
20.69,-92.304276
