QAM
time (\mus),Amplitude
27.689999,2.1877503
27.7,-4.273626
27.710001,-2.937342
27.72,0.16730432
27.730001,-3.5968642
27.74,6.31958
27.75,3.2550826
27.76,3.212527
27.77,-1.8161114
27.779999,0.43825048
27.789999,3.7092242
27.800001,2.6942115
27.81,5.9293146
27.82,-2.5912218
27.83,-5.0173573
27.84,2.5481985
27.849998,1.1766937
27.86,3.5401134
27.869999,-5.2022934
27.88,5.5626435
27.890001,-3.1281419
27.9,3.2520134
27.91,2.710523
27.92,1.4099355
27.93,6.22476
27.939999,-6.9618373
27.95,-0.81533146
27.96,-5.842616
27.97,-0.1007451
27.980001,-2.4987152
27.99,-8.394917
28.0,2.9445965
28.01,7.5947638
28.02,1.9485451
28.029999,-0.7597942
28.039999,0.131516
28.05,-1.9930747
28.06,-5.613184
28.07,12.996535
28.08,0.86510605
28.09,2.350925
28.099998,-0.99077547
28.11,-8.760431
28.119999,1.9947088
28.13,1.4007083
28.140001,2.5733345
28.15,3.2159593
28.16,-2.0515559
28.17,-11.270304
28.18,3.2450671
28.189999,-1.0359594
28.2,5.5613813
28.21,-4.025456
28.22,-3.7382486
28.230001,2.4233255
28.24,4.166282
28.25,-4.274922
28.26,-4.9467587
28.27,8.893195
28.279999,-4.3200297
28.29,3.349895
28.3,-2.8564818
28.31,3.9812803
28.32,6.842617
28.33,1.5824856
28.34,4.4867873
28.349998,-7.107429
28.36,3.6314468
28.369999,4.433784
28.38,-0.19020736
28.39,-2.9657664
28.4,2.19769
28.41,1.6149949
28.42,-6.003974
28.43,-6.196911
28.439999,0.9306019
28.45,-6.8626385
28.46,-3.5379398
28.47,7.8743863
28.48,5.530397
28.49,-3.956152
28.5,6.249811
28.51,0.32323834
28.52,3.902902
28.529999,3.1861165
28.54,1.7201049
28.55,-2.9149642
28.56,-3.9109278
28.570002,1.7372047
28.58,-1.2794895
28.59,2.4457264
28.6,-3.118853
28.61,-3.9003525
28.619999,0.39584446
28.63,7.922371
28.64,-7.204195
28.65,-4.452007
28.66,5.0483418
28.67,-6.6680574
28.68,4.6916
28.689999,0.2265148
28.7,-1.0466654
28.71,3.254207
28.72,-6.532001
28.73,-0.9230805
28.74,-2.3589506
28.75,-1.1067007
28.76,2.0470614
28.77,1.3240268
28.779999,2.058856
28.79,-3.6151614
28.8,9.09925
28.81,3.1333115
28.82,0.854258
28.83,1.2619481
28.84,1.8161498
28.85,6.7167435
28.86,3.6291919
28.869999,-6.963799
28.880001,-2.5232744
28.89,-0.29414004
28.9,0.9175382
28.91,-4.6430717
28.92,2.4198828
28.93,-9.438957
28.939999,3.1620388
28.95,3.801326
28.96,-5.4143615
28.97,6.722192
28.98,-0.69864625
28.99,1.0650523
29.0,2.0361042
29.01,-5.279511
29.02,-3.9923904
29.029999,-7.9872203
29.04,0.57260376
29.05,0.7343376
29.06,0.94538873
29.07,1.977243
29.08,1.1503291
29.09,2.6638577
29.1,-1.4039987
29.11,3.0235806
29.119999,0.5098706
29.130001,0.7667496
29.14,-2.7741747
29.15,6.6729054
29.16,0.056255296
29.17,4.3738685
29.18,8.458162
29.19,10.820076
29.2,-2.4220207
29.21,-5.8277845
29.22,-12.663684
29.23,1.725205
29.24,4.9024587
29.249998,-6.0042953
29.26,-2.6055129
29.27,-1.6936904
29.279999,3.6221185
29.29,1.8923048
29.3,-0.06500545
29.31,1.3705343
29.32,-0.6544819
29.33,7.8548036
29.339998,3.50122
29.35,-3.3804889
29.36,-11.032142
29.369999,-1.4543132
29.380001,-4.884242
29.39,7.755693
29.4,-3.2066782
29.41,-1.3704027
29.42,-12.791053
29.43,-1.7158229
29.44,-2.1773407
29.45,-4.9606676
29.46,-4.4642615
29.470001,1.7780238
29.48,-6.08488
29.49,2.577545
29.5,-0.19092607
29.51,-3.5999963
29.52,0.7054672
29.529999,0.46899262
29.54,4.820948
29.55,-2.7824285
29.56,-8.593061
29.57,0.8975058
29.58,-2.3710132
29.589998,-1.8858287
29.6,3.8730938
29.61,-0.040635172
29.619999,-1.2386272
29.630001,2.6876929
29.64,5.1093063
29.65,2.2808776
29.66,0.40894294
29.67,-2.8134909
29.679998,2.760295
29.69,-5.472354
29.7,-0.32824597
29.71,6.5272284
29.720001,0.59134984
29.73,2.5628288
29.74,-0.38161996
29.75,6.107524
29.76,-4.240304
29.769999,1.1800259
29.78,-0.35626993
29.79,0.96300995
29.8,-2.315753
29.81,6.5079956
29.82,-4.362488
29.83,-1.7608562
29.839998,-1.2940255
29.85,4.198153
29.86,-2.9840877
29.869999,-1.7653787
29.880001,-1.783081
29.89,2.3682394
29.9,3.1261954
29.91,-10.31411
29.92,5.9476576
29.929998,0.31304765
29.94,2.9475443
29.95,3.784208
29.96,1.4608314
29.970001,9.440084
29.98,1.8920951
29.99,-3.5596952
30.0,51.758804
30.01,55.294434
30.019999,62.06377
30.03,53.78823
30.04,61.319305
30.05,61.249195
30.060001,74.686066
30.07,72.91726
30.08,66.39687
30.09,66.77619
30.1,70.34066
30.109999,74.34385
30.119999,69.52938
30.130001,75.84366
30.14,71.168625
30.15,69.17864
30.16,69.627396
30.17,70.65262
30.179998,62.53924
30.19,66.33478
30.199999,65.12645
30.21,60.570923
30.220001,56.866512
30.23,58.251423
30.24,51.988274
30.25,56.56707
30.26,47.609756
30.269999,45.773903
30.28,37.27747
30.29,30.54515
30.3,31.02774
30.310001,17.906944
30.32,18.01964
30.33,20.243753
30.34,15.483943
30.35,14.91075
30.359999,0.28360435
30.369999,-3.3162003
30.380001,-1.7076477
30.39,-11.396319
30.4,-12.10036
30.41,-16.399733
30.42,-25.70569
30.429998,-29.503086
30.44,-22.264467
30.449999,-30.071367
30.46,-39.61959
30.470001,-33.775055
30.48,-35.891457
30.49,-42.249523
30.5,-55.06721
30.51,-62.4302
30.52,-58.509686
30.529999,-60.40489
30.539999,-62.305733
30.55,-63.895218
30.560001,-77.47961
30.570002,-60.924793
30.579998,-67.66354
30.59,-72.086464
30.6,-64.28768
30.61,-77.42812
30.619999,-66.10581
30.63,-71.707726
30.64,-66.68575
30.65,-63.946392
30.660002,-64.12975
30.669998,-64.00193
30.679998,-69.97249
30.69,-69.71343
30.7,-59.508
30.709997,-62.63305
30.72,-58.31427
30.73,-52.18672
30.74,-58.483738
30.750002,-46.491886
30.759998,-46.573326
30.769999,-40.076702
30.78,-35.5439
30.79,-35.26252
30.799997,-28.68027
30.81,-24.69976
30.82,-32.13358
30.83,-19.325392
30.840002,-22.850494
30.849998,-13.328663
30.859999,-1.3909936
30.87,-6.79194
30.880001,5.041104
30.889997,3.453584
30.9,15.736685
30.91,18.722912
30.92,25.48522
30.93,24.873745
30.939999,19.652922
30.949999,22.2255
30.96,38.466106
30.970001,37.924057
30.980001,41.247368
30.989998,47.40522
31.0,43.291348
31.01,58.231686
31.02,56.875584
31.029999,57.659794
31.039999,56.89237
31.05,63.116074
31.060001,63.754185
31.070002,62.251743
31.079998,68.9787
31.09,71.195335
31.1,75.23174
31.11,76.82329
31.119999,70.98557
31.13,67.28055
31.14,72.29056
31.150002,73.203735
31.160002,69.45284
31.169998,57.960186
31.18,68.12336
31.19,71.54402
31.2,61.59734
31.21,64.80353
31.22,61.047695
31.23,61.05481
31.24,52.999092
31.250002,50.68369
31.259998,51.22241
31.269999,42.53074
31.28,39.815464
31.29,32.342667
31.299997,38.008175
31.31,28.2661
31.32,29.44866
31.33,21.553135
31.340002,9.221538
31.349998,12.088781
31.359999,12.307794
31.37,5.017518
31.380001,-7.0342507
31.389997,-6.1012087
31.4,-8.068434
31.41,-20.72832
31.42,-15.349998
31.430002,-29.15341
31.439999,-27.20512
31.449999,-29.62393
31.460001,-36.879147
31.470001,-36.581997
31.479998,-42.731766
31.49,-49.9892
31.5,-51.247852
31.51,-53.484756
31.52,-57.630505
31.529999,-61.15715
31.539999,-60.640038
31.55,-67.45304
31.560001,-55.760265
31.569998,-67.01301
31.579998,-70.73007
31.59,-72.19393
31.6,-72.69543
31.61,-73.60821
31.619999,-76.4898
31.63,-64.25578
31.64,-72.45687
31.650002,-61.194355
31.659998,-73.00997
31.669998,-71.40878
31.68,-66.77979
31.69,-69.011856
31.7,-59.365013
31.71,-66.70873
31.72,-53.73797
31.73,-58.262505
31.740002,-54.303368
31.749998,-58.081387
31.759998,-45.723763
31.77,-43.98991
31.78,-42.67141
31.79,-34.999645
31.8,-33.44338
31.81,-33.13812
31.82,-27.250586
31.83,-16.866617
31.840002,-14.682044
31.849998,-7.11266
31.859999,-9.00384
31.87,-5.6922
31.880001,10.681683
31.889997,3.4955084
31.9,1.0796931
31.91,18.610376
31.92,16.815018
31.930002,30.466398
31.939999,27.012215
31.949999,30.894114
31.960001,43.042286
31.970001,35.664753
31.979998,41.880657
31.99,51.349884
32.0,47.423023
32.010002,52.358356
32.02,58.174683
32.03,54.897564
32.04,66.96552
32.05,68.01363
32.06,62.113533
32.07,65.79993
32.079998,67.39314
32.09,72.60523
32.100002,71.35254
32.11,70.98461
32.12,76.456535
32.13,62.663136
32.14,67.57943
32.15,71.65797
32.16,67.50885
32.17,69.85829
32.18,65.29876
32.190002,70.17005
32.2,64.89744
32.21,56.71081
32.22,59.561253
32.23,61.369827
32.24,57.31673
32.25,49.34748
32.26,44.764156
32.27,44.100517
32.28,32.657093
32.29,29.011036
32.3,37.999905
32.309998,30.863783
32.32,26.604525
32.33,17.406298
32.339996,8.927267
32.35,6.7333
32.36,8.41999
32.37,-1.0408152
32.38,-2.9694433
32.39,-0.29069564
32.399998,-16.200418
32.41,-17.936586
32.420002,-12.611413
32.429996,-26.719759
32.44,-20.982733
32.45,-39.588203
32.46,-34.5101
32.47,-39.81473
32.48,-44.65818
32.489998,-48.486595
32.5,-49.58386
32.510002,-53.72509
32.519997,-52.939472
32.53,-57.742977
32.54,-53.54612
32.55,-58.65983
32.56,-70.99156
32.57,-65.649376
32.579998,-68.80884
32.59,-80.8683
32.600002,-74.871445
32.609997,-73.27083
32.62,-65.98834
32.63,-68.63378
32.64,-64.777336
32.65,-71.45051
32.66,-78.69148
32.67,-64.93054
32.68,-66.55271
32.690002,-72.09387
32.7,-64.50819
32.71,-57.228355
32.72,-58.20846
32.73,-54.005764
32.74,-58.995087
32.75,-43.582264
32.76,-44.404247
32.77,-32.51132
32.780003,-32.64941
32.79,-32.1531
32.8,-31.118782
32.81,-20.979492
32.82,-25.351997
32.83,-18.403133
32.84,-11.24727
32.85,-10.623021
32.86,-5.6346474
32.87,-2.4073312
32.88,9.204744
32.89,1.7732513
32.899998,20.32177
32.91,5.786032
32.920002,22.766647
32.929996,22.16937
32.94,27.666653
32.95,31.428394
32.96,40.59322
32.97,30.015213
32.98,45.40631
32.989998,42.042736
33.0,55.291206
33.010002,45.99138
33.019997,65.86926
33.03,57.430145
33.04,69.12736
33.05,65.53388
33.06,59.010098
33.07,64.943016
33.079998,70.0527
33.09,66.98098
33.100002,64.77683
33.109997,71.46076
33.12,76.46691
33.13,73.25086
33.14,74.71822
33.15,66.1392
33.16,64.61196
33.17,69.763916
33.18,69.33925
33.190002,66.65052
33.199997,68.82768
33.21,72.78227
33.22,60.305843
33.23,57.19064
33.24,46.555336
33.25,49.77701
33.26,46.786423
33.27,45.74081
33.280003,40.361015
33.289997,34.961773
33.3,32.183815
33.31,21.239508
33.32,26.651165
33.33,26.994316
33.34,12.74467
33.35,17.75169
33.36,9.195284
33.370003,-0.4622281
33.379997,3.0335898
33.39,-5.5059094
33.4,-12.574147
33.41,-15.646574
33.420002,-21.990776
33.43,-21.672354
33.44,-29.901127
33.45,-31.734898
33.46,-34.304596
33.469997,-44.102104
33.48,-44.662045
33.489998,-46.582497
33.5,-50.01568
33.510002,-56.94362
33.519997,-46.771233
33.53,-54.095055
33.54,-59.7649
33.55,-63.713417
33.56,-66.14165
33.57,-69.58992
33.579998,-63.85693
33.59,-70.3133
33.600002,-70.14185
33.609997,-71.48714
33.62,-67.43141
33.63,-78.57979
33.64,-66.64631
33.65,-77.989716
33.66,-67.30607
33.67,-73.9217
33.68,-63.58089
33.690002,-61.421585
33.699997,-68.452736
33.71,-64.252686
33.72,-53.967796
33.73,-55.079395
33.74,-49.392204
33.75,-50.074177
33.76,-41.80223
33.77,-46.475254
33.780003,-38.36406
33.789997,-34.77229
33.8,-31.187433
33.81,-26.940887
33.82,-25.236395
33.83,-19.701826
33.84,-12.765262
33.85,-18.015518
33.86,-7.2912445
33.870003,7.0275383
33.879997,4.233825
33.89,1.9755048
33.9,8.808032
33.91,8.552057
33.920002,21.01315
33.93,18.066578
33.94,26.41428
33.95,35.39784
33.960003,34.760384
33.969997,40.912304
33.98,42.64567
33.99,38.872875
34.0,52.184723
34.010002,49.704384
34.02,56.458736
34.03,65.453445
34.04,51.388638
34.05,69.790405
34.059998,61.650417
34.07,70.90784
34.079998,65.52738
34.09,62.648483
34.100002,66.89923
34.109997,75.10449
34.12,64.307396
34.13,68.93028
34.14,75.9283
34.149998,68.80734
34.16,73.45252
34.17,65.72298
34.18,68.420135
34.190002,68.044716
34.199997,58.180763
34.21,58.36428
34.22,55.21558
34.23,61.364716
34.239998,52.20501
34.25,53.80102
34.26,47.74697
34.27,46.76865
34.280003,40.7849
34.289997,35.527378
34.3,31.900484
34.31,21.239233
34.32,21.673958
34.329998,27.580042
34.34,14.217936
34.35,13.069795
34.36,3.4587023
34.370003,3.352264
34.379997,-5.4665923
34.39,-2.7684994
34.4,-6.7643037
34.41,-11.697938
34.42,-21.57807
34.43,-24.107689
34.44,-31.022045
34.45,-32.12793
34.460003,-29.947222
34.469997,-43.45693
34.48,-39.750027
34.49,-51.52996
34.5,-44.389214
34.510002,-56.12934
34.52,-60.96033
34.53,-58.165955
34.54,-62.612488
34.550003,-56.582443
34.559998,-61.941563
34.57,-74.41647
34.579998,-70.87239
34.59,-67.20933
34.600002,-75.969475
34.609997,-75.030266
34.62,-67.5747
34.63,-71.35737
34.64,-65.07893
34.649998,-68.50865
34.66,-60.117855
34.67,-62.07326
34.68,-62.15962
34.690002,-59.648342
34.699997,-52.914318
34.71,-60.05057
34.72,-56.105007
34.73,-51.922977
34.739998,-41.087048
34.75,-51.60435
34.76,-45.89044
34.77,-45.01142
34.780003,-32.77488
34.789997,-34.9996
34.8,-24.166777
34.81,-23.446432
34.82,-30.656391
34.829998,-26.90687
34.84,-13.545351
34.85,-12.280809
34.86,-14.521696
34.870003,-7.5068135
34.879997,-2.8386216
34.89,5.9064474
34.9,9.63848
34.91,15.923973
34.92,24.406965
34.93,18.620474
34.94,21.301819
34.95,32.632607
34.960003,29.320099
34.969997,35.348164
34.98,46.52545
34.99,43.832157
35.0,40.971603
35.01,45.025414
35.02,59.478024
35.03,65.54271
35.04,63.44909
35.050003,64.847984
35.059998,61.164738
35.07,53.456726
35.08,69.29375
35.09,59.999023
35.1,70.96475
35.11,72.26752
35.12,68.74224
35.13,69.49032
35.14,75.535576
35.149998,64.11837
35.16,64.890045
35.17,69.39046
35.18,67.38908
35.19,68.55537
35.199997,63.837975
35.21,65.15856
35.22,56.089348
35.23,52.225895
35.239998,48.182632
35.25,50.421223
35.26,44.66607
35.27,49.893307
35.28,38.269978
35.289997,33.966362
35.3,36.513523
35.31,33.78706
35.32,34.910397
35.329998,24.558956
35.34,10.997408
35.35,9.862089
35.36,1.0868495
35.370003,-1.4623238
35.379997,-5.3766522
35.39,-14.735514
35.4,-14.291458
35.41,-10.068827
35.42,-20.575062
35.43,-26.0771
35.44,-32.712784
35.45,-32.000713
35.460003,-32.759083
35.469997,-42.250263
35.48,-44.116943
35.49,-48.10875
35.5,-52.58532
35.51,-60.643284
35.52,-57.328297
35.53,-64.01056
35.54,-63.664528
35.550003,-66.64968
35.559998,-69.37799
35.57,-65.67654
35.58,-70.78135
35.59,-73.846664
35.6,-61.563477
35.61,-77.11166
35.62,-69.0282
35.63,-65.31795
35.640003,-69.99524
35.649998,-68.178085
35.66,-73.327934
35.670002,-69.26555
35.68,-66.55927
35.69,-63.532925
35.7,-63.355556
35.71,-68.71878
35.72,-54.134834
35.73,-51.77045
35.739998,-50.72096
35.75,-48.771492
35.76,-47.075
35.77,-43.698303
35.78,-35.61125
35.789997,-33.532146
35.8,-22.862583
35.81,-30.668293
35.82,-24.653723
35.829998,-15.086908
35.84,-11.083844
35.85,-2.6809168
35.86,4.427068
35.87,-3.3062303
35.879997,3.0922449
35.89,13.792704
35.9,18.575947
35.91,10.148121
35.92,10.073195
35.93,22.410234
35.94,27.640965
35.95,35.045135
35.96,40.407753
35.969997,44.43732
35.98,39.373947
35.99,48.63117
36.0,51.658707
36.01,50.854473
36.02,56.214176
36.03,56.91277
36.04,57.40627
36.05,55.27864
36.059998,66.657845
36.07,68.316925
36.08,75.24754
36.09,65.85969
36.1,66.99954
36.11,69.87627
36.12,68.164604
36.13,66.24443
36.14,75.78073
36.149998,70.86848
36.16,74.96564
36.170002,62.32871
36.18,65.1801
36.19,66.88832
36.2,57.752945
36.21,62.849064
36.22,63.24456
36.230003,48.299427
36.239998,53.953274
36.25,42.947525
36.260002,55.45005
36.27,40.03593
36.28,39.659683
36.29,39.177086
36.3,31.346561
36.31,27.412455
36.32,13.194711
36.329998,21.58014
36.34,16.729069
36.35,12.564024
36.36,8.276592
36.37,1.2330117
36.379997,-4.643126
36.39,-5.3385377
36.4,-15.437986
36.41,-15.456629
36.42,-14.174869
36.43,-22.060497
36.44,-23.44348
36.45,-35.11761
36.46,-39.538826
36.469997,-44.938168
36.48,-39.145477
36.49,-48.11692
36.5,-50.49883
36.51,-50.16155
36.52,-57.693398
36.53,-59.72525
36.54,-57.3332
36.55,-62.61318
36.559998,-60.252995
36.57,-68.66353
36.58,-56.331223
36.59,-65.92715
36.6,-68.29523
36.61,-77.769585
36.62,-74.67921
36.63,-72.219345
36.64,-63.234543
36.649998,-64.39891
36.66,-59.77878
36.670002,-65.75178
36.68,-63.15734
36.69,-70.90098
36.7,-68.653145
36.71,-62.328278
36.72,-53.430855
36.73,-47.21303
36.739998,-42.347797
36.75,-48.119698
36.760002,-50.08341
36.77,-32.911507
36.78,-43.13106
36.79,-27.526394
36.8,-33.493286
36.81,-35.203617
36.82,-16.15593
36.829998,-25.539972
36.84,-14.067259
36.850002,-14.6844425
36.86,0.13085555
36.87,2.7105012
36.88,-13.510589
36.89,7.6939826
36.9,9.804262
36.91,11.333024
36.92,19.925058
36.93,26.169289
36.94,28.074265
36.95,36.791454
36.96,37.08575
36.969997,43.1219
36.98,39.94302
36.99,45.318054
36.999996,55.340565
37.01,60.158997
37.02,67.13134
37.03,68.09608
37.04,64.62408
37.05,68.569244
37.059998,61.231297
37.07,70.32004
37.08,68.13772
37.09,70.927956
37.1,68.24353
37.11,67.745255
37.12,78.060394
37.13,65.12664
37.14,71.83491
37.149998,73.11186
37.16,72.69444
37.170002,63.845715
37.18,70.971794
37.19,73.15374
37.2,60.643814
37.21,61.854244
37.22,55.824505
37.23,55.963703
37.239998,58.504704
37.25,48.67359
37.260002,45.474297
37.27,46.77339
37.28,45.27143
37.29,40.451103
37.3,27.364737
37.31,32.156483
37.32,26.64154
37.329998,13.767712
37.34,15.119671
37.350002,17.091269
37.36,2.5396883
37.37,5.721442
37.38,-3.6730533
37.39,-9.940759
37.4,-13.315481
37.41,-21.142366
37.42,-14.05203
37.43,-31.106081
37.440002,-24.508442
37.45,-32.17356
37.46,-32.554916
37.47,-32.80759
37.48,-38.44247
37.49,-42.50852
37.5,-46.43816
37.51,-48.381477
37.52,-54.178993
37.53,-54.809807
37.54,-63.497116
37.55,-62.53791
37.559998,-58.115936
37.57,-74.58037
37.58,-67.64804
37.589996,-67.49895
37.6,-70.60231
37.61,-80.70395
37.62,-70.42551
37.63,-70.93735
37.64,-68.69038
37.649998,-64.72692
37.66,-72.62795
37.670002,-66.982834
37.679996,-59.56475
37.69,-72.508026
37.7,-59.7885
37.71,-67.54071
37.72,-52.82678
37.73,-56.213245
37.739998,-50.823742
37.75,-50.24895
37.760002,-45.870728
37.769997,-36.782104
37.78,-40.152557
37.79,-38.52914
37.8,-30.786726
37.81,-29.507029
37.82,-22.533396
37.829998,-16.197386
37.84,-12.758254
37.850002,-18.533
37.859997,-3.7437465
37.87,6.024066
37.88,1.5173646
37.89,2.3830824
37.9,8.262779
37.91,13.864747
37.92,21.557102
37.93,16.69964
37.940002,32.73667
37.95,23.608885
37.96,32.31279
37.97,35.56042
37.98,43.166077
37.99,44.337116
38.0,55.47318
38.01,53.93643
38.02,51.23729
38.030003,62.658604
38.04,65.531296
38.05,61.96733
38.06,61.05839
38.07,61.755405
38.08,66.845924
38.09,64.44843
38.1,75.80762
38.11,74.7196
38.12,66.637505
38.13,76.441216
38.14,76.944626
38.149998,62.32223
38.16,77.39123
38.170002,57.86084
38.179996,67.66188
38.19,68.70044
38.2,58.701714
38.21,62.557636
38.22,54.237
38.23,54.42166
38.239998,57.625156
38.25,60.345524
38.260002,42.489975
38.269997,52.480095
38.28,46.616055
38.29,40.800316
38.3,29.618517
38.31,28.469843
38.32,26.441597
38.329998,22.819038
38.34,17.252316
38.350002,4.125358
38.359997,12.339462
38.37,7.3243318
38.38,-5.6210914
38.39,-5.856233
38.4,-11.3258505
38.41,-7.7934813
38.42,-10.548949
38.43,-25.553677
38.440002,-26.791767
38.449997,-40.104843
38.46,-29.42282
38.47,-40.706898
38.48,-41.52206
38.49,-41.18552
38.5,-45.67235
38.51,-49.940113
38.52,-60.198708
38.530003,-59.151985
38.539997,-51.89631
38.55,-60.731102
38.56,-68.13702
38.57,-60.561558
38.58,-68.95954
38.59,-71.45225
38.6,-62.35498
38.61,-74.708336
38.620003,-70.28733
38.629997,-68.50112
38.64,-73.014305
38.65,-66.57661
38.66,-77.48818
38.670002,-77.45809
38.679996,-66.285225
38.69,-61.568623
38.7,-56.943386
38.71,-57.249725
38.719997,-56.721203
38.73,-57.9596
38.739998,-46.07157
38.75,-45.4747
38.760002,-52.633743
38.769997,-42.136272
38.78,-39.731926
38.79,-38.346203
38.8,-30.586737
38.81,-23.683056
38.82,-21.790749
38.829998,-25.32534
38.84,-20.827587
38.850002,-7.464746
38.859997,-10.11778
38.87,4.603296
38.88,11.415101
38.89,9.203774
38.9,10.661666
38.91,12.487964
38.92,25.346539
38.93,24.901049
38.940002,27.123968
38.949997,32.85663
38.96,35.2564
38.97,52.489258
38.98,42.239307
38.99,45.29793
39.0,49.38286
39.01,51.909782
39.02,51.698456
39.030003,56.43608
39.039997,61.688503
39.05,58.886463
39.06,58.496815
39.07,66.013626
39.08,70.54543
39.09,65.03192
39.1,70.300125
39.11,75.2184
39.120003,70.14113
39.129997,64.96913
39.14,66.811806
39.15,74.21052
39.16,68.93268
39.170002,80.77208
39.18,65.48559
39.19,65.512505
39.2,61.979206
39.21,66.66955
39.219997,61.51472
39.23,53.847218
39.239998,56.57288
39.25,52.64229
39.260002,46.917645
39.269997,43.164368
39.28,35.231533
39.29,37.109455
39.3,30.924587
39.309998,29.530159
39.32,27.269054
39.329998,18.302223
39.34,19.51075
39.350002,2.0655801
39.359997,6.532344
39.37,2.7887228
39.38,-2.933398
39.39,-10.216348
39.399998,-9.610334
39.41,-27.776873
39.42,-19.797676
39.43,-22.247301
39.440002,-26.17079
39.449997,-29.658073
39.46,-34.77117
39.47,-46.028248
39.48,-48.7992
39.489998,-36.93096
39.5,-50.350605
39.51,-55.24123
39.52,-54.057755
39.530003,-58.657295
39.539997,-65.62052
39.55,-72.64588
39.56,-73.29749
39.57,-68.54779
39.579998,-70.82068
39.59,-81.386955
39.6,-70.894196
39.61,-69.42307
39.620003,-68.14957
39.629997,-63.37117
39.64,-75.625496
39.65,-66.6553
39.66,-70.36452
39.670002,-68.59538
39.68,-71.77808
39.69,-60.100597
39.7,-66.83112
39.710003,-59.84892
39.719997,-48.168434
39.73,-52.766937
39.74,-50.839504
39.75,-47.65402
39.760002,-55.002705
39.77,-38.74867
39.78,-40.00377
39.79,-32.493618
39.8,-30.21925
39.809998,-27.795694
39.82,-20.770794
39.829998,-19.525751
39.84,-13.222607
39.850002,-7.765846
39.859997,-9.635439
39.87,3.345285
39.88,3.973359
39.89,7.8450828
39.899998,5.9648075
39.91,19.289278
39.92,18.660213
39.93,21.121637
39.940002,29.87371
39.949997,30.658112
39.96,36.61731
39.97,37.734737
39.98,46.94581
39.989998,48.599957
